id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,days_since_last_review,
18311952,The best in the Gaslamp District( min stay30 days),41102516,Regina,,Marina,32.70945,-117.16227,Entire home/apt,130,30,9,10/31/2021,0.14,1,167,1,,353,
26302492,Suite Amy 4,73851541,Amy,,Rancho Bernadino,33.00243,-117.08638,Private room,61,20,11,10/31/2021,0.22,3,270,1,,353,
47902854,Ocean Front and close to everything!,2603872,James,,Pacific Beach,32.79941,-117.25794,Entire home/apt,195,2,11,10/31/2021,0.57,1,0,3,,353,
51214097,NEWLY RENOVATED Beautiful Getaway in Old Town,350363700,Jennifer,,Old Town,32.75618,-117.19429,Entire home/apt,377,2,4,10/31/2021,0.31,5,172,2,,353,
52583647,1 bedroom  in quiet home with yoga classes,109180740,Alena,,Rancho Penasquitos,32.98615,-117.08848,Private room,90,3,1,10/31/2021,0.09,1,0,1,,353,
11263359,"Sandy Dreams - Oceanfront Views, Pool, Spa - Fanta",17300054,Stubbs,,Del Mar Heights,32.98195,-117.27247,Entire home/apt,170,7,5,10/31/2021,0.07,72,211,1,,353,
21634991,"REJUVENATE @Ocean555 *Avail. Soon, Just Send Msg*",60280986,Christopher,,Tijuana River Valley,32.52171,-117.12359,Entire home/apt,93,3,140,10/31/2021,2.42,9,361,2,,353,
52045603,OCEAN MAYA HOUSE• Cozy Apartament 2 Bdr. • BEACH,228125966,Luci,,Tijuana River Valley,32.525707,-117.123474,Entire home/apt,89,1,2,10/31/2021,0.18,1,365,2,,353,
32336300,"233 C Avenue, Coronado",242757801,Kutay,,East Village,32.69602,-117.17199,Entire home/apt,271,26,11,11/1/2021,0.26,1,78,1,,352,
2463167,"Quiet, Central San Diego Luxury in North Park",12595991,Isaiah,,North Hills,32.75301,-117.14232,Entire home/apt,147,14,206,11/3/2021,2.06,1,0,1,,350,
50487246,Charming Bungalow near the beach in Pacific Beach!,56877804,Birsen,,Pacific Beach,32.79905,-117.23078,Entire home/apt,185,30,1,11/4/2021,0.09,16,97,1,,349,
14204042,Your Own Very Private Oasis w/Pool - Pet Friendly,25119711,Melinda,,Serra Mesa,32.80849,-117.14141,Entire home/apt,299,2,204,11/6/2021,2.93,1,0,6,,347,
49906494,Your Home Away From Home at the Beach,402443397,Tara,,Ocean Beach,32.74689,-117.25449,Entire home/apt,215,27,1,11/6/2021,0.09,1,91,1,,347,
51891864,Great 1BR in Heart of Little Italy,58276208,Joe,,Columbia,32.71777,-117.16978,Entire home/apt,150,30,2,11/6/2021,0.18,5,293,2,,347,
15360629,Sleek & Contemporary Condo & office with Patio,91374658,Jill,,Carmel Valley,32.94557,-117.23518,Entire home/apt,250,3,8,11/7/2021,0.11,1,9,1,,346,
21276444,Crown Point Luxury,114838819,Eric,,Mission Bay,32.79545,-117.23349,Entire home/apt,1178,5,2,11/7/2021,0.05,20,335,1,,346,
52387954,"Carmel Valley quiet sunset view n pool, N of UCSD",152279636,Cherissa,,Carmel Valley,32.92907,-117.20033,Private room,399,3,2,11/7/2021,0.18,2,89,2,,346,
6901647,Lovely sunny room for rent in home,16593200,Maria,,Carmel Valley,32.92033,-117.22542,Private room,85,1,48,11/8/2021,0.65,2,0,4,,345,
18688484,"Roof Deck, King Bed, Bikes, 4 Blocks to Beach,",129908841,Mo,,Pacific Beach,32.80154,-117.24984,Entire home/apt,253,3,194,11/8/2021,3.04,1,0,6,,345,
24080397,Tranquil Hidden Oasis Gem,181316835,David/Michael,,College Area,32.76077,-117.08055,Private room,123,3,15,11/8/2021,0.28,1,223,2,,345,
50851032,WanderJaunt | Oswald | 2BR | Mission Valley,104309976,WanderJaunt,,Moreno Mission,32.76999,-117.18538,Entire home/apt,9999,1,4,11/8/2021,0.28,70,52,1,,345,
7278878,Gorgeous Ocean View Property In Old Del Mar,38111179,Karisa,,Del Mar Heights,32.95342,-117.25859,Entire home/apt,400,6,16,11/8/2021,0.22,1,270,1,,345,
213653,Beautiful Ocean View & Torrey PInes Serenity,660996,Kathy,,Torrey Pines,32.92565,-117.24847,Entire home/apt,795,5,48,11/9/2021,0.38,1,269,2,,344,
5525476,Del Mar/Carmel Valley Upscale,4546887,Cynthia (Cindy),,Carmel Valley,32.94371,-117.23339,Private room,66,30,3,11/9/2021,0.05,1,0,1,,344,
51066001,🌴Pacific Beach North Retreat,95769712,Karen,,La Jolla,32.81213,-117.25479,Private room,90,1,3,11/11/2021,0.24,9,0,2,,342,
36703324,Hot Tub House,254447179,Gabriel,,Midtown,32.74799,-117.15102,Private room,212,2,32,11/12/2021,0.83,15,90,4,,341,
37602683,2 Bedroom 2 Bathroom  -The Solana Beach Condo-,1696038,Leticia,,Del Mar Heights,32.98122,-117.27048,Entire home/apt,350,7,1,11/12/2021,0.1,1,3,1,,341,
23142661,Gorgeous Condominium in Downtown San Diego,171995626,Mark Anthony,,Gaslamp Quarter,32.71066,-117.15941,Entire home/apt,99,30,7,11/13/2021,0.13,2,0,1,,340,
15971899,60' of Water Frontage ☆ AC ☆ Upper Level Unit,3017970,Surf Style,,Mission Bay,32.77513,-117.25102,Entire home/apt,516,3,13,11/14/2021,0.2,131,260,2,,339,
21737618,Walk to SDSU & Viejas Arena,25907198,Rena,,College Area,32.77846,-117.08559,Private room,100,3,13,11/14/2021,0.24,1,175,3,,339,
28026811,“The Banker's Hill Park House and Carriage House”,923081,Don Fay &,,Midtown,32.73823,-117.16323,Entire home/apt,525,4,17,11/14/2021,0.37,3,127,1,,339,
35492018,"United Homes - 3Bd/2Bth/70""TV- 1,800SqFt   A/C",46977426,Diego,,Southwest,32.61469,-117.08091,Entire home/apt,372,30,40,11/14/2021,1.02,1,344,2,,339,
35613301,"Lafayette Swim Club & Bungalows, 3 Bed Bungalow",266589465,Lafayette Hotel,,North Hills,32.754,-117.1395,Private room,390,1,6,11/14/2021,0.25,2,8,1,,339,
50468286,Long-Term Welcome! Cozy 4BR Home w/ Saltwater Pool,81343623,Max,,Tierrasanta,32.83656,-117.10567,Entire home/apt,635,28,1,11/14/2021,0.1,11,360,1,,339,
50902529,🏖Pacific Beach North Spacious Retreat,95769712,Karen,,La Jolla,32.81274,-117.25537,Private room,77,1,6,11/14/2021,0.45,9,0,3,,339,
51712328,2 Houses to Beach * Exclusive Sun Deck * Top Level,3017970,Surf Style,,Mission Bay,32.763138,-117.250259,Entire home/apt,262,3,1,11/14/2021,0.1,131,321,1,,339,
51839864,Cheerful 5 bedroom 8-bed residential home with A/C,418470341,Jocelyn,,Bay Terrace,32.69288,-117.0372,Entire home/apt,185,1,8,11/14/2021,0.62,1,0,5,,339,
52244338,Private room in Luxury apts in the heart of SD,57805914,V,,Moreno Mission,32.77024,-117.18472,Private room,150,1,1,11/14/2021,0.1,1,0,1,,339,
45347506,Marea Baja - Oceanview Balcony,366590431,Leonardo,,Tijuana River Valley,32.52575,-117.12289,Entire home/apt,44,2,33,11/14/2021,1.34,1,17,3,,339,
13804012,Clean Room in Mira Mesa,75126935,Giang,,Mira Mesa,32.92397,-117.14901,Private room,900,2,84,11/15/2021,1.12,4,307,4,,338,
42091133,Ocean Front Building ☆ Water Views ☆ 2 Patios,3017970,Surf Style,,Mission Bay,32.78695,-117.25417,Entire home/apt,352,3,9,11/15/2021,0.29,131,298,3,,338,
29460824,North Park Cozy Casita w/ Patio,10271042,Lily Brooke,,North Hills,32.73567,-117.12638,Entire home/apt,159,1,43,11/16/2021,0.95,4,43,4,,337,
41067085,Inn at the Park - King Studio,310205812,Kaela,,Midtown,32.73779,-117.16033,Private room,295,1,1,11/16/2021,0.1,2,87,1,,337,
15253085,1 House to Beach + Ocean View Deck + Dog ok,3017970,Surf Style,,Mission Bay,32.76704,-117.25214,Entire home/apt,273,3,30,11/17/2021,0.43,131,279,1,,336,
23257238,Modern Downtown Condo - Rooftop View/Gym/Theater,9062033,Shawn,,East Village,32.70965,-117.15404,Entire home/apt,115,30,13,11/19/2021,0.24,1,90,2,,334,
24659480,Cozy private room/ bath In Eastlake.Separate entry,84611449,Desiree,,Eastlake Vistas,32.64022,-116.93635,Private room,69,30,17,11/19/2021,0.33,1,0,1,,334,
5617154,Amazing Views - Beach Front Condo,29115631,Greg,,Egger Highlands,32.57833,-117.13182,Entire home/apt,400,30,7,11/19/2021,0.25,1,278,2,,334,
51586677,"Resort condo style living in Pt.Loma, Ca",417911564,Katie,,Loma Portal,32.74831,-117.22681,Entire home/apt,95,90,1,11/20/2021,0.1,1,247,1,,333,
25208876,Beach Bungalow walking distance to the bay,158221047,Olivia,,Pacific Beach,32.8002,-117.23912,Private room,150,1,15,11/21/2021,0.29,1,0,4,,332,
27031667,Two side by side Ocean Beach Houses for groups!,91390220,Tabie,,Ocean Beach,32.74706,-117.24566,Entire home/apt,369,2,10,11/21/2021,0.21,3,150,3,,332,
40596013,Room in a quiet House,289993772,Hamid,,Mira Mesa,32.93889,-117.12153,Private room,85,30,1,11/21/2021,0.1,1,0,1,,332,
49129569,Ocean Front ☆ 2 Levels ☆ 2 Water View Patios ☆ AC,3017970,Surf Style,,Mission Bay,32.76055,-117.251,Entire home/apt,1142,3,2,11/21/2021,0.16,131,312,1,,332,
49294112,Hotel Room-2 Bedroom Suite in Pt.Loma,379847126,Travelodge,,Midtown District,32.747002,-117.206612,Private room,72,1,21,11/21/2021,1.24,3,0,4,,332,
6365464,Stacey's 6 Bedroom Water View Home,5942374,Andrew,,Mission Bay,32.78494,-117.25214,Entire home/apt,735,1,10,11/22/2021,0.12,12,246,2,,331,
17541330,Spacious Condo 4 Blocks to Beach (+Rooftop Deck),51501892,Conor,,Pacific Beach,32.79957,-117.24918,Entire home/apt,220,3,11,11/22/2021,0.18,2,7,1,,331,
44249993,2 Bedroom MidCentury & backyard Pet friendly,15576395,Cam,,University City,32.84236,-117.22235,Entire home/apt,250,13,2,11/22/2021,0.1,3,234,1,,331,
49247623,"Beautiful, Modern and Spacious One Bedroom Home",138227797,Belle,,North Hills,32.74523,-117.14479,Entire home/apt,95,5,7,11/22/2021,0.4,3,0,2,,331,
24426309,Recámara cómoda y privada dentro de la misma casa!,167860812,Eunice,,Mission Bay,32.52586,-117.00526,Private room,64,1,81,11/22/2021,1.59,2,352,5,,331,
53315246,"Home w/ Amazing Location, Space, and Privacy!",63247447,Juliana,,Midtown,32.737064,-117.171509,Entire home/apt,98,1,2,11/23/2021,0.2,2,0,2,,330,
40871522,"Welcome to Tijuana, See Zona Rio H7",282596978,Sergio,,Mission Bay,32.52552,-117.00288,Private room,22,3,6,11/23/2021,0.2,6,291,3,,330,
24940879,Beautiful Studio w/Private Kitchenette & Bath,69702727,Desiree,,San Carlos,32.79969,-117.06563,Entire home/apt,96,2,89,11/24/2021,1.69,1,75,9,,329,
43187403,Mid-Century Masterpiece,6558055,Sarah,,La Jolla,32.84104,-117.26199,Entire home/apt,963,1,2,11/24/2021,0.1,19,342,1,,329,
50625147,Lovely 1-bedroom great location,408847226,Helene,,Pacific Beach,32.79678,-117.25059,Private room,84,2,10,11/24/2021,0.74,1,0,6,,329,
3883622,3 Floors of Water Frontage • Exclusive Patio • AC,3017970,Surf Style,,Mission Bay,32.77992,-117.25153,Entire home/apt,1124,3,2,11/24/2021,0.03,131,260,1,,329,
22058702,"NEW 2 Story 3 Bd 3Ba Hillcrest House Walk to ZOO Balboa Park, Restaurants! A/C",156086844,Southern California Rentals,,Midtown,32.74481,-117.15391,Entire home/apt,250,1,20,11/25/2021,0.37,23,7,1,,328,
40199397,Entire Home in Prime Location | Fully Furnished,151521681,Josh,,Linda Vista,32.77899,-117.17356,Entire home/apt,120,1,6,11/26/2021,0.18,1,0,5,,327,
49243525,Remodeled FAMILY Beach Retreat w/AC,2195793,Allison,,Pacific Beach,32.8074,-117.24951,Entire home/apt,550,5,9,11/26/2021,0.59,1,0,1,,327,
50210845,Canyon Estate Overlooking the Pacific,33853500,Michael,,Loma Portal,32.74428,-117.22573,Entire home/apt,495,3,4,11/26/2021,0.26,2,23,1,,327,
51121714,Cozy 1 Bedroom with Patio in North Park/Hillcrest,409792451,Behrouz,,North Hills,32.75161,-117.14351,Entire home/apt,110,1,5,11/26/2021,0.37,3,0,3,,327,
52925431,Gorgeous Top Floor Apt in the Heart of Hillcrest,430243436,Vincent,,Midtown,32.74567,-117.16238,Entire home/apt,450,1,3,11/26/2021,0.29,1,0,3,,327,
1669816,"10min 2 Gaslamp Seaworld,Zoo,Duplex,2bd,Parking",5436910,Alex,,Loma Portal,32.74342,-117.24162,Entire home/apt,118,1,234,11/27/2021,2.23,5,0,5,,326,
1393531,Soak in a Hot Tub at a Mediterranean Beach House,4088030,Jordan,,Ocean Beach,32.7521,-117.2501,Entire home/apt,1344,2,28,11/27/2021,0.25,3,364,1,,326,
26033028,"Ben's Beach Bungalow 2, 100 Steps to Sand",8336938,Vacation Rentals By Aaron,,Mission Bay,32.7872,-117.25286,Entire home/apt,201,7,43,11/27/2021,0.84,63,160,1,,326,
39392812,"Modern and Spacious Home, 1 block from the bay.",172202422,Lifestyle Property Management,,Mission Bay,32.79137665,-117.2332629,Entire home/apt,515,14,2,11/27/2021,0.09,3,26,1,,326,
43698271,Whitefield Vistas La Jolla,6558055,Sarah,,La Jolla,32.84771,-117.26191,Entire home/apt,1756,1,1,11/27/2021,0.1,19,277,1,,326,
44393299,Spectacular Villa - Resort Style Social Distancing,78335997,Eunicar,,Carmel Valley,32.92818,-117.23233,Entire home/apt,1800,5,4,11/27/2021,0.16,1,178,1,,326,
48696697,Peaceful and Charming Studio in Mission Hills,35151688,Ken,,Midtown,32.74325,-117.17636,Entire home/apt,79,1,44,11/27/2021,2.45,1,0,12,,326,
50892859,Renfree's Retreat SD-Large Home with Pool,213237178,Erica,,San Carlos,32.80644,-117.04877,Entire home/apt,914,5,3,11/27/2021,0.22,1,16,1,,326,
27061788,Casa Vista al Mar,172915454,Javier,,Tijuana River Valley,32.52376,-117.10591,Entire home/apt,45,3,69,11/27/2021,1.37,1,111,1,,326,
51937711,2-2 EstudioChico/GaritaOtay/Aeropto/FACTURAMOS,110023604,AboDago,,Mission Bay,32.5453,-116.92181,Entire home/apt,31,2,4,11/27/2021,0.34,16,291,4,,326,
46793921,"Gorgeous Ocean Front View, Beach Stairs, Pool",42700831,Harcourts Avanti,,Del Mar Heights,32.98346,-117.27338,Entire home/apt,254,7,2,11/27/2021,0.18,10,211,2,,326,
16215003,Midtown Cottage nestled in Mission Hillside,20062827,Kirstin,,Midtown,32.7415,-117.17658,Entire home/apt,150,2,25,11/28/2021,0.37,1,0,1,,325,
19252903,Bougainvillea Cottage,80374105,Nadi & Anastasia,,La Jolla,32.8486,-117.24048,Entire home/apt,198,2,75,11/28/2021,1.19,1,0,7,,325,
30390290,Windansea Apartment B,149536064,Michael,,La Jolla,32.82699,-117.27647,Entire home/apt,179,3,85,11/28/2021,1.99,1,0,7,,325,
37497580,Stunning Ocean Front in South Mission Beach!,38690778,Bluewater Vacation Homes,,Mission Bay,32.76649,-117.2522,Entire home/apt,527,1,12,11/28/2021,0.48,79,182,2,,325,
46867985,2 bed 2 bath  condo in heart of Hillcrest,28115646,Marija,,Midtown,32.74668,-117.15101,Entire home/apt,130,3,14,11/28/2021,0.74,1,0,7,,325,
48397905,Oceanfront La Jolla Shores,6558055,Sarah,,La Jolla,32.8582,-117.25596,Entire home/apt,3626,1,1,11/28/2021,0.1,19,260,1,,325,
50464764,Spacious South Park Home w/ Large Backyard! 10 minutes to beach,458931716,Jacob,,Balboa Park,32.72473,-117.13004,Entire home/apt,295,2,10,11/28/2021,0.74,26,292,6,,325,
50811920,Lovely rental 1 - bedroom in San Diego,410581373,Ligya,,Pacific Beach,32.80091,-117.22679,Entire home/apt,249,2,6,11/28/2021,0.43,1,0,1,,325,
51894874,Upscale 2bd Apt Walking Distance to Everything!,85741189,Kiki,,East Village,32.71184,-117.15699,Entire home/apt,399,2,1,11/28/2021,0.1,1,0,1,,325,
52202386,★Trendy 1 Bedroom Condo in Downtown/San Diego★,332313169,Riaz,,East Village,32.71603,-117.15317,Entire home/apt,155,30,1,11/28/2021,0.1,4,291,1,,325,
53153935,"Modern, unique guesthouse with balcony, central AC, W/D & great location",88168913,Vacasa California,,Pacific Beach,32.80079,-117.24963,Entire home/apt,323,3,1,11/28/2021,0.1,213,365,1,,325,
14106528,Peaceful House with 5 beds in a good place,64816307,Luis,,Otay Ranch,32.62981,-116.98157,Entire home/apt,200,30,49,11/29/2021,0.72,1,223,3,,324,
22772682,Remodeled Craftsman Bungalow in heart of San Diego,15479913,Claudia,,Midtown,32.74883,-117.17001,Entire home/apt,175,3,135,11/29/2021,2.39,2,141,4,,324,
23904952,Quaint Guest Cottage of Historic House w/Parking,34460513,Patricia,,Balboa Park,32.71618,-117.12999,Entire home/apt,116,2,153,11/29/2021,2.81,6,0,6,,324,
29806100,BRIGHT&CLEAN!! 3MIN WALK 2 CONVENTION/CTR&PETCO PK,202856575,Rebecca,,Marina,32.70728,-117.16346,Private room,135,1,47,11/29/2021,1,2,269,7,,324,
33412999,"Fully equipped Bungalow w/parking, patio & laundry",13838079,Victor,,City Heights West,32.74908,-117.11505,Entire home/apt,155,5,19,11/29/2021,0.47,5,94,2,,324,
40886770,Luxe Industrial Loft in Downtown San Diego,40721061,Drew,,East Village,32.70837,-117.15159,Entire home/apt,99,30,13,11/29/2021,0.39,3,0,3,,324,
46488240,Gorgeous Private Room w/300mbps Wifi,245780050,Chris,,Oak Park,32.74058,-117.05623,Private room,88,999,8,11/29/2021,0.39,2,89,2,,324,
48754176,Cozy apartment near the beach,33933624,Ashley,,Pacific Beach,32.79987,-117.22972,Entire home/apt,100,5,4,11/29/2021,0.27,1,0,1,,324,
50420678,100’ of Water Front ★ 3 Houses ★ 7 Parking ★ AC,3017970,Surf Style,,Mission Bay,32.774025,-117.250229,Entire home/apt,1958,3,1,11/29/2021,0.1,131,145,1,,324,
51218832,Center of the Gaslamp - female dorm bed in hostel,341259760,Marin,,Gaslamp Quarter,32.71296,-117.16042,Shared room,49,1,1,11/29/2021,0.1,22,88,1,,324,
48900241,Solana Beach House Bliss,67376595,Georgie,,Del Mar Heights,32.98261,-117.26428,Entire home/apt,225,30,2,11/29/2021,0.14,1,278,1,,324,
15945105,Bayside Beach Condo close to Sea World,68144618,Jennifer,,Mission Bay,32.79245,-117.23613,Entire home/apt,99,3,157,11/30/2021,2.22,1,0,5,,323,
32966891,"Central, Comfortable, Cozy",228801432,Rosalia (Rosey),,Serra Mesa,32.78916,-117.13957,Private room,55,3,18,11/30/2021,0.44,2,0,1,,323,
42390976,"Gaslamp balcony loft, secure parking, sanitized",143304672,Art,,East Village,32.71229,-117.15814,Entire home/apt,140,21,22,11/30/2021,0.7,1,0,3,,323,
49637747,"Beautiful Large Point Loma Home, Close to Beaches, Downtown, Nice Backyard with Fire Pit",156086844,Southern California Rentals,,Loma Portal,32.74855,-117.2189,Entire home/apt,225,1,2,11/30/2021,0.14,23,334,1,,323,
50824685,Beachside Luxury: Clean • Calm • Modern • Bright,20182671,Liz,,La Jolla,32.82785,-117.27835,Entire home/apt,230,4,1,11/30/2021,0.1,1,14,1,,323,
32026492,Vintage Room in Persian-Style Home,238419811,Neda,,Rancho Bernadino,33.08575,-117.10788,Private room,48,4,11,11/30/2021,0.25,2,2,4,,323,
7324916,Stacey's 10 Bd Water View Beach Home,5942374,Andrew,,Mission Bay,32.78484,-117.25343,Entire home/apt,1056,1,4,12/1/2021,0.06,12,231,1,,322,
38819876,Cozy Room in Mira Mesa for female only,284852588,Nira,,Mira Mesa,32.9343,-117.12379,Private room,50,3,25,12/2/2021,0.92,2,352,8,,321,
45659967,Barand new 2 bedroom apartment!,239576595,Huason,,Memorial,32.70055,-117.13589,Entire home/apt,100,1,20,12/2/2021,0.85,3,261,2,,321,
52240892,"Huge Old House, Centrally Located, NOT Luxurious",19859693,Andrew,,North Hills,32.733555,-117.13298,Entire home/apt,340,5,1,12/2/2021,0.1,1,89,1,,321,
52769945,Lovely Private Bedroom w/ shared kitchen and pool,89106458,Robert,,Linda Vista,32.78162,-117.17274,Private room,71,1,4,12/2/2021,0.39,1,1,4,,321,
23565666,Cozy Room w/ Private Bath in Heart of North Park,6807501,Justin,,North Hills,32.74643,-117.12849,Private room,116,1,56,12/3/2021,1.14,1,0,10,,320,
33130598,clean comfy spacious home central location by SDSU,215746618,Shawn,,College Area,32.77376,-117.06269,Entire home/apt,167,30,24,12/3/2021,0.57,21,365,1,,320,
52204367,Lovely one bedroom and private bath in Hillcrest,155468573,Jose,,Midtown,32.74469,-117.15828,Private room,75,30,1,12/3/2021,0.1,1,170,1,,320,
26812371,Linda Vista Top of the World Studio,1291828,Tomio,,Linda Vista,32.79084,-117.17462,Entire home/apt,90,30,6,12/4/2021,0.12,7,280,2,,319,
51493997,Cheerful 1 bedroom residential home with parking,397555430,Diana,,College Area,32.7732,-117.05815,Private room,79,1,7,12/5/2021,0.57,1,109,6,,318,
51868155,Coastal Contemporary Casita,15310815,Alex,,Roseville,32.74189,-117.22367,Entire home/apt,168,2,20,12/5/2021,1.58,1,83,16,,318,
53564105,Cozy Studio Front of the Beach,139726336,Gabriela,,Tijuana River Valley,32.52807,-117.12407,Private room,60,2,1,12/5/2021,0.1,6,321,1,,318,
22717224,The Writer’s Pad San Diego Furnished+guitars!,27973098,Lacy,,Bay Ho,32.81346,-117.21848,Entire home/apt,223,10,5,12/6/2021,0.1,1,358,1,,317,
49096918,1 Bed 3856 1/2 - Hillcrest Walker’s Paradise,136504324,Ali,,Midtown,32.74747,-117.16481,Entire home/apt,172,3,1,12/6/2021,0.1,5,364,1,,317,
53309073,Garden Suite Minutes to Airport,63247447,Juliana,,Midtown,32.737064,-117.171509,Entire home/apt,62,1,2,12/8/2021,0.21,2,0,2,,315,
37913456,"Cozy, Comfy, Condo Room",287211001,Debbie,,Sabre Springs,32.93678,-117.09432,Private room,59,21,6,12/9/2021,0.17,1,138,2,,314,
27834187,Great Apartment for Extended Stays,1028043,Jesse,,Mission Bay,32.78982,-117.2374,Entire home/apt,170,1,9,12/10/2021,0.19,46,340,2,,313,
28585618,Beautiful 1 bedroom in heart of Gaslamp,20093548,Shane,,Gaslamp Quarter,32.7126,-117.16173,Entire home/apt,130,3,16,12/10/2021,0.33,1,0,2,,313,
42203641,The Lido in Mission Valley,189058143,Billy & Yesenia,,Mission Valley,32.77228,-117.1474,Entire home/apt,175,30,4,12/10/2021,0.16,2,224,1,,313,
9809493,PB Charmer 02,50526077,Dana & Becky,,Pacific Beach,32.79998,-117.23207,Entire home/apt,100,3,16,12/11/2021,0.28,24,212,2,,312,
53307231,NEW! Spacious San Diego Home w/ Grill & Fire Pit!,126644161,Evolve,,Rancho Penasquitos,32.94525,-117.12605,Entire home/apt,485,3,2,12/12/2021,0.2,74,16,2,,311,
49849224,"Newly renovated house · BBQ, Parking, & Patio",90417184,Edward,,Pacific Beach,32.79548,-117.24492,Entire home/apt,398,2,25,12/14/2021,1.56,1,0,9,,309,
51021118,Adorable Comfortable Cottage/2BR/1BA/Sleeps 6,16912042,Robert,,Northwest,32.64456,-117.06776,Entire home/apt,169,30,7,12/15/2021,0.49,20,327,3,,308,
31290271,Modern Gaslamp Condo - w/parking and amenities,36140381,Jennifer,,East Village,32.71221,-117.15901,Entire home/apt,89,30,12,12/16/2021,0.28,1,0,2,,307,
42228812,"Gorgeous SoCal escape w/ fenced yard, hot tub, and gas grill -  dogs welcome!",111814568,Vacasa California,,Pacific Beach,32.80083,-117.24933,Entire home/apt,561,2,5,12/17/2021,0.16,2,365,4,,306,
31647817,Resort King bed 1ba Plaza Condominium Association,465985,Alicia,,Pacific Beach,32.80311,-117.23834,Entire home/apt,101,31,8,12/18/2021,0.2,2,322,1,,305,
35740330,Top Floor Oceanfront Beach Condo With Great Views,19361989,Kevin,,Pacific Beach,32.79841,-117.25754,Entire home/apt,215,6,21,12/18/2021,0.54,1,1,3,,305,
22565947,Modern and spacious room in newly renovated home,53948290,Yutaka,,West University Heights,32.75993,-117.15406,Private room,105,3,100,12/19/2021,1.76,2,0,3,,304,
26172140,Cozy Balboa Park  / North Park Cottage,13541351,Manny,,North Hills,32.74357,-117.1369,Entire home/apt,135,90,3,12/19/2021,0.06,4,261,1,,304,
53152365,Finest Apt in Gaslamp Historic  #10102001015,376471562,Jon & Michelle,,Gaslamp Quarter,32.71429,-117.16009,Entire home/apt,219,2,1,12/19/2021,0.11,16,261,1,,304,
24557270,"Ocean Front Gem - ""Sandy Beaches""",114838819,Eric,,Mission Bay,32.76112,-117.25014,Entire home/apt,249,3,52,12/20/2021,0.99,20,245,13,,303,
37636871,Jungalow Estate POOL & PanoView - Prime Location,284388124,Meg & Shane,,San Carlos,32.78591,-117.05641,Entire home/apt,1111,4,17,12/20/2021,0.46,1,0,1,,303,
48304754,Cozy Minimalist Beachside Apartment,389871783,Simeon,,Egger Highlands,32.58217,-117.1297,Entire home/apt,90,30,52,12/20/2021,2.77,2,78,16,,303,
10839886,Down Right Shabby Chic Comfort BNB-style San Diego,56125752,Pamela/Keith,,Bay Terrace,32.68441,-117.03734,Private room,57,1,38,12/22/2021,0.63,2,281,6,,301,
27318069,"Brand new home w/bay & beach views, central A/C - walk to the beach",88168913,Vacasa California,,Mission Bay,32.78626,-117.25276,Entire home/apt,1053,4,17,12/23/2021,0.35,213,364,1,,300,
53196543,"Dog-Friendly Home w/Private Hot Tub, Fire Table, Outdoor Pool, Gas Grill",429429981,Vacasa California,,La Jolla,32.83227,-117.27738,Entire home/apt,634,3,1,12/24/2021,0.11,146,365,1,,299,
5354901,Dolphin Watch Beach House,27757945,Claire,,La Jolla,32.8576,-117.25558,Entire home/apt,1185,3,44,12/25/2021,0.5,2,184,1,,298,
9133633,Queen'Landing/ King size,46751208,Rosa,,Northwest,32.63878,-117.0829,Private room,64,45,17,12/25/2021,0.21,2,249,1,,298,
32982061,Little Italy/ Bankers Hill  2bed 2bath Smart Home,43106060,Kristin,,Park West,32.73044,-117.16813,Entire home/apt,350,2,3,12/25/2021,0.08,1,261,1,,298,
7385428,"Artsy pad, close to everything & pets!",1002218,Lina,,Little Italy,32.72559,-117.16757,Private room,73,3,223,12/26/2021,2.85,2,0,2,,297,
28585432,South Park Canyon Hideaway,6688319,Ken,,South Park,32.72947,-117.11886,Entire home/apt,150,2,28,12/26/2021,0.6,1,22,3,,297,
43872047,Spacious Home in the Heart of South Park,351029966,Jason,,Balboa Park,32.7234,-117.12927,Entire home/apt,385,6,8,12/26/2021,0.3,1,1,1,,297,
49563404,ResortSetting with Pool,398162995,Doro,,Loma Portal,32.75267,-117.22663,Entire home/apt,103,10,2,12/26/2021,0.22,1,134,2,,297,
53205729,"Beautiful Home Close to Ocean w/Free WiFi, Private Washer/Dryer",429429981,Vacasa California,,La Jolla,32.82773,-117.2793,Entire home/apt,356,3,1,12/26/2021,0.11,146,364,1,,297,
13127027,Endless Ocean Front Views! Nothing Can Compare!,73075957,Randolph,,Del Mar Heights,32.95343,-117.26618,Entire home/apt,335,6,10,12/26/2021,0.2,1,176,3,,297,
53857740,Lovely condo near Otay international border,333376476,Gracie,,Mission Bay,32.54422,-116.93166,Entire home/apt,85,3,1,12/26/2021,0.11,1,173,1,,297,
5428840,Buddha House:  Ultra Modern w/ Organic Jungle Vibe,4228132,Zapher,,Midtown,32.74615,-117.16775,Entire home/apt,750,1,126,12/27/2021,1.38,1,320,7,,296,
15671977,Spacious North Pacific Beach Home,8076407,Gina,,Pacific Beach,32.80735,-117.23374,Entire home/apt,350,3,3,12/27/2021,0.04,1,0,1,,296,
